chrom	start	end	strand	gene_id	Newton_RNA_run1/newton_direct_RNA_newton_scaffolds_minimap_sorted_G_25000_no_secondary_pa_tag.bam
Gpscaff_5	2418321	2423261	+	GPALN_012794	127.9599991
Gpscaff_5	2424178	2425709	+	GPALN_012795	61.84999847
Gpscaff_5	2427485	2429393	+	GPALN_012797	80.44000244
Gpscaff_5	2429873	2438495	-	GPALN_012798	102.8899994
Gpscaff_5	2440282	2443013	-	GPALN_012799	98.84500122
Gpscaff_5	2443850	2445742	+	GPALN_012800	104.9300003
Gpscaff_5	2456341	2457768	-	GPALN_012802	102.3700027
Gpscaff_5	2461881	2464191	-	GPALN_012805	125.8000031
Gpscaff_5	2464948	2468063	+	GPALN_012806	98.06000137
Gpscaff_5	2468509	2471911	-	GPALN_012807	130.7649994
Gpscaff_5	2472012	2473058	-	GPALN_012808	113.9850006
Gpscaff_5	2473476	2475195	+	GPALN_012809	125.9699974
Gpscaff_5	2475803	2477565	-	GPALN_012810	82.05500031
Gpscaff_5	2478161	2480695	+	GPALN_012811	115.8700027
Gpscaff_5	2480691	2482375	+	GPALN_012812	75.42000198
Gpscaff_5	2490562	2492440	+	GPALN_012815	141.1900024
Gpscaff_5	2492586	2495944	-	GPALN_012816	122.8600006
Gpscaff_5	2498483	2500255	+	GPALN_012817	91.30999756
Gpscaff_5	2500344	2502327	+	GPALN_012818	133.3500061
Gpscaff_5	2517306	2517700	-	GPALN_012821	138.0250015
Gpscaff_5	2518057	2519665	-	GPALN_012822	126.9300003
Gpscaff_5	2520821	2523071	+	GPALN_012823	120.1500015
Gpscaff_5	2532682	2534525	-	GPALN_012825	87.11000061
Gpscaff_5	2545548	2548155	-	GPALN_012828	125.1100006
Gpscaff_5	2553753	2555319	+	GPALN_012830	107.5699997
Gpscaff_5	2594882	2597246	+	GPALN_012835	120.2750015
Gpscaff_5	2598028	2599759	+	GPALN_012836	123.3199997
Gpscaff_5	2601158	2603014	+	GPALN_012837	96
Gpscaff_5	2603635	2605112	+	GPALN_012838	109.8499985
Gpscaff_5	2612323	2613104	+	GPALN_012842	102.6699982
Gpscaff_5	2642203	2649808	+	GPALN_012845	111.4599991
Gpscaff_5	2660045	2660759	+	GPALN_012848	78.45500183
Gpscaff_5	2685558	2686122	+	GPALN_012854	75.65000153
Gpscaff_5	2686959	2690485	+	GPALN_012855	141.7050018
Gpscaff_5	2702630	2706456	-	GPALN_012860	118.5349998
Gpscaff_5	2706794	2709452	-	GPALN_012861	121.420002
Gpscaff_5	2713269	2714748	+	GPALN_012863	137.1200027
Gpscaff_5	2715018	2716014	-	GPALN_012864	80.97000122
Gpscaff_5	2726157	2727189	+	GPALN_012867	136
Gpscaff_5	2733841	2746681	+	GPALN_012869	110.0800018
Gpscaff_5	2747274	2755185	-	GPALN_012870	127.3000031
Gpscaff_5	2755837	2757175	+	GPALN_012871	56.20499992
Gpscaff_5	2758206	2761609	+	GPALN_012872	98.47499847
Gpscaff_5	2764147	2764965	+	GPALN_012874	56.59999847
Gpscaff_5	2765202	2767697	-	GPALN_012875	137.6399994
Gpscaff_5	2768383	2771657	-	GPALN_012876	172.0749969
Gpscaff_5	2776010	2781416	-	GPALN_012878	116.25
Gpscaff_5	2788944	2793779	+	GPALN_012881	107.1399994
Gpscaff_5	2800263	2809631	+	GPALN_012885	149.7450027
Gpscaff_5	2810128	2811732	+	GPALN_012886	107.6149979
Gpscaff_5	2816071	2817934	-	GPALN_012888	95.72999954
Gpscaff_5	2820082	2825311	-	GPALN_012889	81.62000275
Gpscaff_5	2833367	2836571	+	GPALN_012891	138.4499969
Gpscaff_5	2837186	2840539	+	GPALN_012892	167.0149994
Gpscaff_5	2843808	2844471	-	GPALN_012894	51.72999954
Gpscaff_5	2844928	2853407	+	GPALN_012895	129.4199982
Gpscaff_5	2853627	2854093	-	GPALN_012896	104.1500015
Gpscaff_5	2854282	2857922	-	GPALN_012897	97.68000031
Gpscaff_5	2859708	2861604	-	GPALN_012898	145.5
Gpscaff_5	2861822	2865512	-	GPALN_012899	107.1450005
Gpscaff_5	2866215	2870735	+	GPALN_012900	106.2099991
Gpscaff_5	2871338	2872736	+	GPALN_016366	59.24000168
Gpscaff_5	2873280	2877027	-	GPALN_012901	136.1750031
Gpscaff_5	2877712	2878983	+	GPALN_012902	141.109993
Gpscaff_5	2879261	2880014	-	GPALN_012903	86.5
Gpscaff_5	2880671	2881680	+	GPALN_012904	88.88500214
Gpscaff_5	2886321	2888707	-	GPALN_012906	110.1999969
Gpscaff_5	2888799	2889657	-	GPALN_012907	55.30000114
Gpscaff_5	2890992	2894157	+	GPALN_012908	96.25500107
Gpscaff_5	2894775	2897790	-	GPALN_012909	108.1900024
Gpscaff_5	2898202	2899410	+	GPALN_012910	56.31500053
Gpscaff_5	2900067	2901766	-	GPALN_012911	96.10000229
Gpscaff_5	2902679	2904560	+	GPALN_012912	88.00999832
Gpscaff_5	2904610	2906580	-	GPALN_012913	70.08000183
Gpscaff_5	2914845	2916993	+	GPALN_012916	94
Gpscaff_5	2917186	2918351	+	GPALN_012917	93.01499939
Gpscaff_5	2922887	2931565	-	GPALN_012919	111.0550003
Gpscaff_5	2934342	2938513	-	GPALN_012920	146.1999969
Gpscaff_5	2945282	2947045	-	GPALN_012923	85.25
Gpscaff_5	2950039	2951754	+	GPALN_012925	103.0750008
Gpscaff_5	2953868	2956146	+	GPALN_012927	203.7299957
Gpscaff_5	2957445	2958281	+	GPALN_012928	104.954998
Gpscaff_5	2958562	2960615	-	GPALN_012929	87
Gpscaff_5	2969907	2976210	+	GPALN_012932	115.6349983
Gpscaff_5	2976793	2982304	+	GPALN_012933	101.8499985
Gpscaff_5	2982951	2986346	-	GPALN_012934	98.52999878
Gpscaff_5	2989184	2990461	-	GPALN_012935	92.70999908
Gpscaff_5	2990627	2993818	-	GPALN_012936	154.1699982
Gpscaff_5	2993965	2994661	-	GPALN_012937	90.54000092
Gpscaff_5	2995070	2996340	-	GPALN_012938	110.1100006
Gpscaff_5	2997960	3004348	+	GPALN_012939	87.42999649
Gpscaff_5	3007574	3012459	+	GPALN_012941	99.76000214
Gpscaff_5	3015919	3017817	-	GPALN_012943	99.45999908
Gpscaff_5	3018424	3020589	-	GPALN_012944	95.20000076
Gpscaff_5	3021214	3022572	-	GPALN_012945	71.55999756
Gpscaff_5	3023522	3025742	+	GPALN_012946	83.18000031
Gpscaff_5	3031509	3033973	-	GPALN_012948	124.420002
Gpscaff_5	3038632	3041919	+	GPALN_012950	98.93000031
Gpscaff_5	3042427	3043007	-	GPALN_012951	42.59999847
Gpscaff_5	3043227	3045569	-	GPALN_012952	120.8099976
Gpscaff_5	3046155	3047165	+	GPALN_012953	114.0200005
Gpscaff_5	3047380	3049961	-	GPALN_012954	94.13999939
Gpscaff_5	3056455	3058378	-	GPALN_012957	135.8300018
Gpscaff_5	3058547	3060072	+	GPALN_012958	135.3600006
Gpscaff_5	3060742	3064188	-	GPALN_012959	85.69000244
Gpscaff_5	3064547	3066164	+	GPALN_012960	108.420002
Gpscaff_5	3066292	3070830	-	GPALN_012961	100
Gpscaff_5	3079613	3082214	+	GPALN_012964	91
Gpscaff_5	3091464	3093134	-	GPALN_012966	121.9199982
Gpscaff_5	3096010	3096762	+	GPALN_012968	184.2899933
Gpscaff_5	3097317	3099648	+	GPALN_012969	99.02000046
Gpscaff_5	3100203	3102262	-	GPALN_012970	138.8699951
Gpscaff_5	3108322	3109018	-	GPALN_012972	102.3549995
Gpscaff_5	3122148	3126636	+	GPALN_012974	101.2649994
Gpscaff_5	3126884	3129529	-	GPALN_012975	135.5249939
Gpscaff_5	3129908	3131158	+	GPALN_012976	105.1649971
Gpscaff_5	3131346	3136577	-	GPALN_012977	128.5250015
Gpscaff_5	3137056	3138747	+	GPALN_012978	129.6149979
Gpscaff_5	3140232	3141178	-	GPALN_012979	76.54000092
Gpscaff_5	3151625	3156805	-	GPALN_012982	101.4099998
Gpscaff_5	3158180	3161187	+	GPALN_012983	89.20999908
Gpscaff_5	3161120	3164453	-	GPALN_012984	107.8300018
Gpscaff_5	3164714	3166043	-	GPALN_012985	123.2999992
Gpscaff_5	3166212	3167846	-	GPALN_012986	132.9299927
Gpscaff_5	3167986	3170088	-	GPALN_012987	67.49000168
Gpscaff_5	3172246	3174565	+	GPALN_012988	109.1299973
Gpscaff_5	3174542	3176596	+	GPALN_012989	145
Gpscaff_5	3178713	3181577	+	GPALN_012990	91.17499924
Gpscaff_5	3192885	3194882	-	GPALN_012994	101.1800003
Gpscaff_5	3195169	3200315	-	GPALN_012995	130.1199951
Gpscaff_5	3200291	3201704	+	GPALN_012996	88.72000122
Gpscaff_5	3201891	3204787	-	GPALN_012997	104.8400002
Gpscaff_5	3205338	3210456	-	GPALN_012998	131.0149994
Gpscaff_5	3218636	3222547	+	GPALN_013000	108.1899986
Gpscaff_5	3222988	3223852	+	GPALN_013001	106.1850014
Gpscaff_5	3224176	3225298	+	GPALN_013002	123.7649994
Gpscaff_5	3225351	3227691	+	GPALN_013003	103.5200005
Gpscaff_5	3227956	3228732	-	GPALN_013004	77.02999878
Gpscaff_5	3230499	3232903	-	GPALN_013005	91.34500122
Gpscaff_5	3235091	3237711	-	GPALN_013006	114.9000015
Gpscaff_5	3237901	3238953	-	GPALN_013007	94.56999969
Gpscaff_5	3239517	3241795	+	GPALN_013008	132.5899963
Gpscaff_5	3242248	3245893	-	GPALN_013009	106.1699982
Gpscaff_5	3246240	3249344	+	GPALN_013010	107.5900002
Gpscaff_5	3249348	3250753	+	GPALN_013011	102.454998
Gpscaff_5	3251169	3257260	-	GPALN_013012	129.9300041
Gpscaff_5	3258904	3260120	+	GPALN_013013	98.72000122
Gpscaff_5	3262117	3265633	+	GPALN_013015	107.7999992
Gpscaff_5	3268657	3272176	+	GPALN_013017	117.1299973
Gpscaff_5	3272183	3274351	+	GPALN_013018	159.8549957
Gpscaff_5	3277340	3280227	+	GPALN_013020	95.16999817
Gpscaff_5	3280203	3282821	-	GPALN_013021	95.95999908
Gpscaff_5	3283268	3287597	+	GPALN_013022	131.1200027
Gpscaff_5	3287607	3289778	+	GPALN_013023	105.8000031
Gpscaff_5	3292776	3298181	+	GPALN_013025	125.5400009
Gpscaff_5	3298495	3302958	-	GPALN_013026	97.80500031
Gpscaff_5	3308394	3308960	-	GPALN_013028	89.18500137
Gpscaff_5	3309463	3313800	-	GPALN_013029	133.9550018
Gpscaff_5	3328097	3328537	-	GPALN_013032	94.45999908
Gpscaff_5	3330757	3331443	-	GPALN_013033	67.50500107
Gpscaff_5	3331877	3332976	+	GPALN_013034	111.4899979
Gpscaff_5	3334589	3337404	-	GPALN_013036	129
Gpscaff_5	3337727	3341741	+	GPALN_013037	72.30999756
Gpscaff_5	3341690	3343421	+	GPALN_013038	146.2799988
Gpscaff_5	3343776	3345223	-	GPALN_013039	66.76000214
Gpscaff_5	3346046	3351810	-	GPALN_013040	126.9050026
Gpscaff_5	3352029	3353070	-	GPALN_013041	61.02999878
Gpscaff_5	3353696	3354253	+	GPALN_013042	90.65499878
Gpscaff_5	3354711	3357217	-	GPALN_013043	59.18000031
Gpscaff_5	3357517	3360432	+	GPALN_013044	106.5
Gpscaff_5	3395238	3398893	-	GPALN_013050	114.6599998
Gpscaff_5	3400358	3403350	-	GPALN_013051	90.36000061
Gpscaff_5	3453947	3456759	-	GPALN_013057	136.2999954
Gpscaff_5	3457036	3461850	-	GPALN_013058	132.1100006
Gpscaff_5	3462288	3463020	-	GPALN_013059	46.83000183
Gpscaff_5	3467654	3469508	-	GPALN_013061	123.9499969
Gpscaff_5	3469660	3471638	-	GPALN_013062	114.4500008
Gpscaff_5	3472101	3472783	+	GPALN_013063	104.5599976
Gpscaff_5	3472852	3476148	-	GPALN_013064	132.9199982
Gpscaff_5	3477617	3479073	-	GPALN_013065	110.6650009
Gpscaff_5	3774060	3776686	-	GPALN_013085	93
Gpscaff_5	3777297	3785306	+	GPALN_013086	97.36000061
Gpscaff_5	3802557	3824628	+	GPALN_013089	137.0199966
Gpscaff_5	3825162	3827788	-	GPALN_013090	77.80999756
Gpscaff_5	3843519	3849091	+	GPALN_013092	88.04500198
Gpscaff_5	3870832	3877548	+	GPALN_013094	85.83999634
Gpscaff_5	3891260	3897483	-	GPALN_013096	92.23999786
Gpscaff_5	3898429	3900603	-	GPALN_013097	103.8499985
Gpscaff_5	3905374	3907951	-	GPALN_013100	118.9099998
Gpscaff_5	3915551	3920005	+	GPALN_013102	98.1099968
Gpscaff_5	3993651	3994576	+	GPALN_013106	59.90000153
Gpscaff_5	4100233	4101948	+	GPALN_013115	94.86000061
Gpscaff_5	4103322	4107507	+	GPALN_013116	79.50999832
Gpscaff_5	4107332	4114137	-	GPALN_013117	138.1799927
Gpscaff_5	4119362	4123022	+	GPALN_013119	102.3300018
Gpscaff_5	4130607	4133041	+	GPALN_013121	77.43499756
Gpscaff_5	4140118	4142363	+	GPALN_013123	95.68000031
Gpscaff_5	4143783	4145450	+	GPALN_013124	62.75999832
Gpscaff_5	4161426	4169134	+	GPALN_013129	95.79999924
Gpscaff_5	4177412	4180886	+	GPALN_013133	82.79000092
Gpscaff_5	4181249	4184521	+	GPALN_013134	119.9249992
Gpscaff_5	4199011	4199948	-	GPALN_013141	101.2099991
Gpscaff_5	4253678	4256706	+	GPALN_013153	206.5
Gpscaff_5	4280889	4283171	-	GPALN_013158	101.0900002
Gpscaff_5	4304557	4308915	-	GPALN_013163	69.13500214
Gpscaff_53	13030	15434	+	GPALN_013212	144.9199982
Gpscaff_53	17055	19720	+	GPALN_013213	85.23000336
Gpscaff_53	20145	20741	+	GPALN_013214	116.1100006
Gpscaff_53	79896	85932	-	GPALN_013220	84.04000092
Gpscaff_53	106059	111135	-	GPALN_013223	107.2799988
Gpscaff_53	112511	113265	-	GPALN_013224	107.0400009
Gpscaff_53	114029	115663	-	GPALN_013225	71.80000305
Gpscaff_53	122188	125921	-	GPALN_013227	110.0950012
Gpscaff_53	176262	176660	-	GPALN_013235	64.08000183
Gpscaff_53	195507	196313	+	GPALN_013239	125.8899994
Gpscaff_53	205037	207792	-	GPALN_013242	92.31999969
Gpscaff_53	238904	242133	-	GPALN_013247	92.23000336
Gpscaff_53	262422	263531	-	GPALN_013252	104.0750008
Gpscaff_53	264838	267036	-	GPALN_013253	119.4099998
Gpscaff_53	315592	318881	-	GPALN_013265	110.0800018
Gpscaff_53	364425	366431	-	GPALN_013273	108.6949997
Gpscaff_53	402522	406119	-	GPALN_013282	102.6749992
Gpscaff_53	406814	408294	-	GPALN_013283	93.68000031
Gpscaff_53	417493	421596	+	GPALN_013287	94.95999908
Gpscaff_53	439645	442553	-	GPALN_013292	55.72999954
Gpscaff_53	465855	468532	-	GPALN_013296	105.1999969
Gpscaff_53	502590	504943	+	GPALN_013306	182.5199966
Gpscaff_54	272344	273600	-	GPALN_013326	96.48000336
Gpscaff_54	284298	296170	+	GPALN_013327	114
Gpscaff_54	296945	302312	+	GPALN_013328	127.5050011
Gpscaff_54	302711	311462	-	GPALN_013329	168.5
Gpscaff_56	376333	379096	+	GPALN_013403	129.2099991
Gpscaff_57	23565	29466	-	GPALN_013409	102.7150002
Gpscaff_57	153790	157208	+	GPALN_013422	141.8000031
Gpscaff_57	181701	184585	+	GPALN_013428	83.5
Gpscaff_57	235174	243874	+	GPALN_013436	98.23000336
Gpscaff_57	266262	268735	-	GPALN_013442	84.03000259
Gpscaff_57	271704	276918	-	GPALN_013444	114.1999969
Gpscaff_57	278588	282412	-	GPALN_013445	92.62000275
Gpscaff_57	283860	287092	+	GPALN_013446	94.08499908
Gpscaff_57	293126	297692	+	GPALN_013447	148.8399963
Gpscaff_57	315432	319864	-	GPALN_013450	150.340004
Gpscaff_57	324122	327866	+	GPALN_013451	122.7099991
Gpscaff_57	328630	330935	-	GPALN_013452	114.5400009
Gpscaff_57	340049	343815	-	GPALN_013454	154.1350021
Gpscaff_57	355586	360988	+	GPALN_013456	112.6349983
Gpscaff_57	360955	371660	+	GPALN_013457	131.3249969
Gpscaff_57	371999	377386	+	GPALN_013458	122.5200005
Gpscaff_57	411294	416356	+	GPALN_013462	162.4300003
Gpscaff_6	155966	160241	-	GPALN_013499	148.2399979
Gpscaff_6	164717	167723	+	GPALN_013500	70.49499893
Gpscaff_6	168811	171191	-	GPALN_013501	66.91999817
Gpscaff_6	188335	190385	+	GPALN_013504	83.36000061
Gpscaff_6	190721	192257	-	GPALN_013505	139.4600067
Gpscaff_6	192710	194890	+	GPALN_013506	116.5999985
Gpscaff_6	195039	198591	-	GPALN_013507	130.6999969
Gpscaff_6	202347	203253	-	GPALN_013510	59.04000092
Gpscaff_6	203530	204504	-	GPALN_013511	92.13999939
Gpscaff_6	217527	221017	+	GPALN_013516	99.43000031
Gpscaff_6	221205	223109	-	GPALN_013517	84
Gpscaff_6	224803	226773	-	GPALN_013519	93.36000061
Gpscaff_6	227174	228530	+	GPALN_013520	83.79499817
Gpscaff_6	229322	231213	-	GPALN_013521	52.19000053
Gpscaff_6	231571	232164	-	GPALN_013522	95.31999969
Gpscaff_6	233689	237836	-	GPALN_013523	114.5199966
Gpscaff_6	242450	246519	-	GPALN_013525	125.0499992
Gpscaff_6	248529	250096	-	GPALN_013526	64.84999847
Gpscaff_6	251488	254334	+	GPALN_013527	142.375
Gpscaff_6	254777	255327	-	GPALN_013528	67.51000214
Gpscaff_6	261497	263380	+	GPALN_013531	107.9100037
Gpscaff_6	263519	265485	+	GPALN_013532	84.80000305
Gpscaff_6	269251	276356	+	GPALN_013535	118.2900009
Gpscaff_6	277253	278625	-	GPALN_013536	72.15000153
Gpscaff_6	279791	280782	+	GPALN_013537	89.94999695
Gpscaff_6	281198	281744	-	GPALN_013538	118.4599991
Gpscaff_6	282489	290508	+	GPALN_013539	162.3699951
Gpscaff_6	291230	292004	+	GPALN_013540	107.5100021
Gpscaff_6	292291	294074	-	GPALN_013541	109.8799973
Gpscaff_6	294088	296277	+	GPALN_013542	106.8799973
Gpscaff_6	296442	298321	-	GPALN_013543	75.34999847
Gpscaff_6	307043	308333	+	GPALN_013548	72.27499771
Gpscaff_6	308723	312718	-	GPALN_013549	90.29999924
Gpscaff_6	315709	321230	-	GPALN_013551	151.8899994
Gpscaff_6	321940	324760	+	GPALN_013552	96.40000153
Gpscaff_6	326881	330511	+	GPALN_013553	101.7300034
Gpscaff_6	330890	331306	-	GPALN_013554	101.4350014
Gpscaff_6	335964	338823	+	GPALN_013556	101.3000031
Gpscaff_6	338814	341660	+	GPALN_013557	96.73000336
Gpscaff_6	342746	344640	+	GPALN_013558	129.0399933
Gpscaff_6	347427	350430	+	GPALN_013560	104.9300003
Gpscaff_6	350406	351390	+	GPALN_013561	110.8850021
Gpscaff_6	355261	356496	+	GPALN_013563	85.45999908
Gpscaff_6	356680	359638	-	GPALN_013564	123.25
Gpscaff_6	360589	363547	+	GPALN_013565	110.0100021
Gpscaff_6	363096	366127	+	GPALN_013566	56.20999908
Gpscaff_6	366587	368375	+	GPALN_013567	77.47000122
Gpscaff_6	368517	370993	+	GPALN_013568	174.9799957
Gpscaff_6	371569	372863	+	GPALN_013569	72.54499817
Gpscaff_6	373326	374352	+	GPALN_013570	134.7600021
Gpscaff_6	389286	390455	+	GPALN_013575	56.34500122
Gpscaff_6	394495	404873	-	GPALN_013577	74.09999847
Gpscaff_6	405046	405885	-	GPALN_013578	99.97500229
Gpscaff_6	406425	407392	+	GPALN_013579	72.06999969
Gpscaff_6	408604	410453	+	GPALN_013580	137.4799957
Gpscaff_6	411479	418588	-	GPALN_013582	98.34000015
Gpscaff_6	419131	421160	+	GPALN_013583	118.1900024
Gpscaff_6	421556	422645	-	GPALN_013584	56.87000084
Gpscaff_6	422664	423325	-	GPALN_013585	59.21500015
Gpscaff_6	424875	426456	-	GPALN_013587	124.1800003
Gpscaff_6	426432	428064	+	GPALN_013588	130.5700073
Gpscaff_6	429078	430063	+	GPALN_013589	65.30000305
Gpscaff_6	430230	433441	+	GPALN_013590	93.04999924
Gpscaff_6	440764	442173	-	GPALN_013593	95
Gpscaff_6	442444	444204	-	GPALN_013594	143.4600067
Gpscaff_6	444419	446760	-	GPALN_013595	82.31999969
Gpscaff_6	460650	462610	-	GPALN_013596	73.04000092
Gpscaff_6	463235	476299	-	GPALN_013597	128.9700012
Gpscaff_6	480247	482931	+	GPALN_013598	100.7799988
Gpscaff_6	485812	486790	+	GPALN_013600	84.04000092
Gpscaff_6	488863	491002	-	GPALN_013602	79.76000214
Gpscaff_6	491357	494375	+	GPALN_013603	109.2900009
Gpscaff_6	494793	497621	+	GPALN_013604	120.0400009
Gpscaff_6	497750	501390	-	GPALN_013605	102
Gpscaff_6	502159	504107	+	GPALN_013606	131.2600021
Gpscaff_6	504211	506893	-	GPALN_013607	144.4400024
Gpscaff_6	509883	511043	+	GPALN_013608	132.4799957
Gpscaff_6	523039	529852	+	GPALN_013611	154.4100037
Gpscaff_6	532398	539175	+	GPALN_013612	166.5500031
Gpscaff_6	539204	542943	-	GPALN_013613	155.6999969
Gpscaff_6	543968	546334	+	GPALN_013614	119.7699966
Gpscaff_6	546453	546966	-	GPALN_013615	65.84499741
Gpscaff_6	571753	573719	+	GPALN_013619	57.32999992
Gpscaff_6	574391	575851	-	GPALN_013620	114.2099991
Gpscaff_6	576521	584538	-	GPALN_013621	118.6900024
Gpscaff_6	591801	592872	-	GPALN_013623	86.73000336
Gpscaff_6	594408	596102	+	GPALN_013624	111.3600006
Gpscaff_6	596660	601808	+	GPALN_013625	126.125
Gpscaff_6	603022	605369	+	GPALN_013626	92.81000137
Gpscaff_6	605813	607981	-	GPALN_013627	96.35000229
Gpscaff_6	608425	610671	+	GPALN_013628	110.4750023
Gpscaff_6	610752	612448	+	GPALN_013629	106.1500015
Gpscaff_6	613588	614795	+	GPALN_013630	68.86000061
Gpscaff_6	615243	616819	-	GPALN_013631	87.26000214
Gpscaff_6	618284	619679	-	GPALN_013632	101.8549995
Gpscaff_6	620647	622831	+	GPALN_013633	157.5100021
Gpscaff_6	622985	623976	-	GPALN_013634	65.22000122
Gpscaff_6	625502	630060	+	GPALN_013635	79.75500107
Gpscaff_6	630337	634104	-	GPALN_013636	87.75
Gpscaff_6	634084	637196	-	GPALN_013637	72.08000183
Gpscaff_6	639362	640847	-	GPALN_013639	128.0700073
Gpscaff_6	640939	646040	-	GPALN_013640	117.8800011
Gpscaff_6	647260	648179	+	GPALN_013641	104.3000031
Gpscaff_6	648442	650731	+	GPALN_013642	133.75
Gpscaff_6	657017	659199	+	GPALN_013643	106.9799995
Gpscaff_6	662962	664684	-	GPALN_013646	99.45999908
Gpscaff_6	696142	697390	+	GPALN_013653	127.4299965
Gpscaff_6	697632	701283	+	GPALN_013654	136.1399994
Gpscaff_6	706528	707678	-	GPALN_013656	109.6800003
Gpscaff_6	711670	714106	+	GPALN_013657	111.1349983
Gpscaff_6	715081	717741	+	GPALN_013658	125.7099991
Gpscaff_6	723065	724662	+	GPALN_013660	83.16000366
Gpscaff_6	737369	738342	-	GPALN_013662	85.80999756
Gpscaff_6	738933	742003	-	GPALN_013663	113.9749985
Gpscaff_6	786710	787043	+	GPALN_013669	97.48000336
Gpscaff_6	787940	789343	+	GPALN_013670	130
Gpscaff_6	789662	792037	+	GPALN_013671	97.5
Gpscaff_6	792110	794490	+	GPALN_013672	135.6399994
Gpscaff_6	794213	795994	-	GPALN_013673	114.9599991
Gpscaff_6	796267	796830	-	GPALN_013674	63.94999886
Gpscaff_6	797425	799688	+	GPALN_013675	137.034996
Gpscaff_6	800168	802457	+	GPALN_013676	147.8999939
Gpscaff_6	809914	812749	+	GPALN_013679	100.1900024
Gpscaff_6	813192	813639	+	GPALN_013680	78.58000183
Gpscaff_6	813952	822503	+	GPALN_013681	128.75
Gpscaff_6	823039	824267	+	GPALN_013683	141.015007
Gpscaff_6	824520	825316	-	GPALN_013684	116.0500031
Gpscaff_6	826122	827901	-	GPALN_013685	122.8799973
Gpscaff_6	828433	832255	+	GPALN_013686	130.1199951
Gpscaff_6	837749	841429	+	GPALN_013690	119.6949997
Gpscaff_6	842076	843440	+	GPALN_013691	123.4399986
Gpscaff_6	843637	846351	+	GPALN_013692	145.4100037
Gpscaff_6	849694	851482	+	GPALN_013694	87.32500076
Gpscaff_6	851684	852869	-	GPALN_013695	127.9599991
Gpscaff_6	853247	855360	+	GPALN_013696	118.6100006
Gpscaff_6	855359	858473	-	GPALN_013697	111.6100006
Gpscaff_6	862707	864401	+	GPALN_013699	103.3050003
Gpscaff_6	864584	869322	-	GPALN_013700	101.3699989
Gpscaff_6	870047	872176	-	GPALN_013701	124.6699982
Gpscaff_6	877811	879555	+	GPALN_013703	115.1399994
Gpscaff_6	880567	882908	+	GPALN_013704	82.02999878
Gpscaff_6	891629	894842	-	GPALN_013706	109.9850006
Gpscaff_6	897578	901281	-	GPALN_013710	97.17000198
Gpscaff_6	901600	902716	-	GPALN_013711	68.09500122
Gpscaff_6	907549	910669	+	GPALN_013713	134.4749985
Gpscaff_6	912980	914720	-	GPALN_013715	120.9199982
Gpscaff_6	918726	920483	-	GPALN_013717	107.8799973
Gpscaff_6	921051	922531	+	GPALN_013718	69.66500092
Gpscaff_6	949227	950441	-	GPALN_013725	98.57499695
Gpscaff_6	950942	952263	+	GPALN_013726	64.89500046
Gpscaff_6	952385	956502	-	GPALN_013727	112.3649979
Gpscaff_6	957082	958993	-	GPALN_013728	88.44999695
Gpscaff_6	960140	961097	+	GPALN_013729	69.93500137
Gpscaff_6	963020	966164	-	GPALN_013731	131.2899933
Gpscaff_6	974302	975128	-	GPALN_013735	99.66500092
Gpscaff_6	975104	977275	+	GPALN_013736	104.875
Gpscaff_6	977251	981743	-	GPALN_013737	123.25
Gpscaff_6	982472	983167	-	GPALN_013738	49.40000153
Gpscaff_6	983143	984837	-	GPALN_013739	134.8099976
Gpscaff_6	984844	987004	+	GPALN_013740	86.83999634
Gpscaff_6	987269	987935	+	GPALN_013741	68.59999847
Gpscaff_6	988327	991006	+	GPALN_013742	97.65500259
Gpscaff_6	990984	992803	+	GPALN_013743	88.72999954
Gpscaff_6	996825	997713	-	GPALN_013744	83.73000336
Gpscaff_6	998210	1001776	+	GPALN_013745	120.6299973
Gpscaff_6	1004846	1007176	+	GPALN_013747	162.0400009
Gpscaff_6	1045198	1048861	+	GPALN_013756	110.6199989
Gpscaff_6	1056104	1058473	-	GPALN_013759	84.67000198
Gpscaff_6	1071597	1077379	+	GPALN_013761	129.6600037
Gpscaff_6	1077934	1079591	-	GPALN_013762	131.1099968
Gpscaff_6	1085096	1091026	+	GPALN_013765	139.9850006
Gpscaff_6	1091197	1091664	+	GPALN_013766	81.93000031
Gpscaff_6	1091852	1098671	+	GPALN_013767	116.4449997
Gpscaff_6	1129959	1137300	-	GPALN_013773	130
Gpscaff_6	1140341	1152788	+	GPALN_013774	131.0499954
Gpscaff_6	1153179	1155463	-	GPALN_013775	96.80999756
Gpscaff_6	1155723	1160630	+	GPALN_013776	123.5800018
Gpscaff_6	1161081	1161634	-	GPALN_013777	97.66999817
Gpscaff_6	1163222	1164535	+	GPALN_013778	133.7400055
Gpscaff_6	1165237	1172729	-	GPALN_013779	106.0250015
Gpscaff_6	1183775	1187496	+	GPALN_013782	82.04000092
Gpscaff_6	1187647	1189666	+	GPALN_013783	124.0400009
Gpscaff_6	1201273	1203477	-	GPALN_013785	103.8000031
Gpscaff_6	1203395	1204980	-	GPALN_013786	108.9100037
Gpscaff_6	1205014	1206592	-	GPALN_013787	114.2799988
Gpscaff_6	1207166	1208831	-	GPALN_013788	97.02500153
Gpscaff_6	1210036	1211071	+	GPALN_013789	79.69000244
Gpscaff_6	1211287	1214024	+	GPALN_013790	111.4400024
